Name,Station,Time,Homogeniserd mean temperature (month)
Oslo - Blindern,SN18700,12.1857,1.5
Oslo - Blindern,SN18700,1.1858,-0.9
Oslo - Blindern,SN18700,2.1858,-1.9
Oslo - Blindern,SN18700,3.1858,0.8
Oslo - Blindern,SN18700,4.1858,5
Oslo - Blindern,SN18700,5.1858,10.1
Oslo - Blindern,SN18700,6.1858,17.7
Oslo - Blindern,SN18700,7.1858,17.7
Oslo - Blindern,SN18700,8.1858,17.4
Oslo - Blindern,SN18700,9.1858,13.4
Oslo - Blindern,SN18700,10.1858,5.2
Oslo - Blindern,SN18700,11.1858,-2.8
Oslo - Blindern,SN18700,12.1858,-1.8
Oslo - Blindern,SN18700,1.1859,-0.8
Oslo - Blindern,SN18700,2.1859,-0.3
Oslo - Blindern,SN18700,3.1859,1.6
Oslo - Blindern,SN18700,4.1859,3.2
Oslo - Blindern,SN18700,5.1859,12.1
Oslo - Blindern,SN18700,6.1859,16.5
Oslo - Blindern,SN18700,7.1859,18.1
Oslo - Blindern,SN18700,8.1859,16.2
Oslo - Blindern,SN18700,9.1859,11.7
Oslo - Blindern,SN18700,10.1859,5
Oslo - Blindern,SN18700,11.1859,0.1
Oslo - Blindern,SN18700,12.1859,-5
Oslo - Blindern,SN18700,1.186,-4.9
Oslo - Blindern,SN18700,2.186,-6.3
Oslo - Blindern,SN18700,3.186,-2.6
Oslo - Blindern,SN18700,4.186,3.4
Oslo - Blindern,SN18700,5.186,9
Oslo - Blindern,SN18700,6.186,14.5
Oslo - Blindern,SN18700,7.186,16.6
Oslo - Blindern,SN18700,8.186,13.8
Oslo - Blindern,SN18700,9.186,10.3
Oslo - Blindern,SN18700,10.186,5
Oslo - Blindern,SN18700,11.186,-1
Oslo - Blindern,SN18700,12.186,-8.9
Oslo - Blindern,SN18700,1.1861,-8.5
Oslo - Blindern,SN18700,2.1861,-1.1
Oslo - Blindern,SN18700,3.1861,0.7
Oslo - Blindern,SN18700,4.1861,4.9
Oslo - Blindern,SN18700,5.1861,7.8
Oslo - Blindern,SN18700,6.1861,17.9
Oslo - Blindern,SN18700,7.1861,16.6
Oslo - Blindern,SN18700,8.1861,15.1
Oslo - Blindern,SN18700,9.1861,10.4
Oslo - Blindern,SN18700,10.1861,7.4
Oslo - Blindern,SN18700,11.1861,-1.1
Oslo - Blindern,SN18700,12.1861,-1.3
Oslo - Blindern,SN18700,1.1862,-5.5
Oslo - Blindern,SN18700,2.1862,-7.9
Oslo - Blindern,SN18700,3.1862,-3.9
Oslo - Blindern,SN18700,4.1862,3.3
Oslo - Blindern,SN18700,5.1862,11.9
Oslo - Blindern,SN18700,6.1862,13.8
Oslo - Blindern,SN18700,7.1862,14
Oslo - Blindern,SN18700,8.1862,14.1
Oslo - Blindern,SN18700,9.1862,11.1
Oslo - Blindern,SN18700,10.1862,6.6
Oslo - Blindern,SN18700,11.1862,2.3
Oslo - Blindern,SN18700,12.1862,-3.2
Oslo - Blindern,SN18700,1.1863,-0.1
Oslo - Blindern,SN18700,2.1863,0
Oslo - Blindern,SN18700,3.1863,0.5
Oslo - Blindern,SN18700,4.1863,5.8
Oslo - Blindern,SN18700,5.1863,8.7
Oslo - Blindern,SN18700,6.1863,14.7
Oslo - Blindern,SN18700,7.1863,15.1
Oslo - Blindern,SN18700,8.1863,15
Oslo - Blindern,SN18700,9.1863,11.2
Oslo - Blindern,SN18700,10.1863,7.7
Oslo - Blindern,SN18700,11.1863,2.8
Oslo - Blindern,SN18700,12.1863,-1.1
Oslo - Blindern,SN18700,1.1864,-5.2
Oslo - Blindern,SN18700,2.1864,-3.2
Oslo - Blindern,SN18700,3.1864,-3.9
Oslo - Blindern,SN18700,4.1864,3.5
Oslo - Blindern,SN18700,5.1864,7.9
Oslo - Blindern,SN18700,6.1864,13.6
Oslo - Blindern,SN18700,7.1864,17.1
Oslo - Blindern,SN18700,8.1864,13.2
Oslo - Blindern,SN18700,9.1864,10.9
Oslo - Blindern,SN18700,10.1864,3
Oslo - Blindern,SN18700,11.1864,-2.5
Oslo - Blindern,SN18700,12.1864,-2
Oslo - Blindern,SN18700,1.1865,-3.2
Oslo - Blindern,SN18700,2.1865,-9.6
Oslo - Blindern,SN18700,3.1865,-3.5
Oslo - Blindern,SN18700,4.1865,4.8
Oslo - Blindern,SN18700,5.1865,11.3
Oslo - Blindern,SN18700,6.1865,13.4
Oslo - Blindern,SN18700,7.1865,16.8
Oslo - Blindern,SN18700,8.1865,14.5
Oslo - Blindern,SN18700,9.1865,12.7
Oslo - Blindern,SN18700,10.1865,3.7
Oslo - Blindern,SN18700,11.1865,2.1
Oslo - Blindern,SN18700,12.1865,0
Oslo - Blindern,SN18700,1.1866,0.2
Oslo - Blindern,SN18700,2.1866,-3.1
Oslo - Blindern,SN18700,3.1866,-5.4
Oslo - Blindern,SN18700,4.1866,5.2
Oslo - Blindern,SN18700,5.1866,8.8
Oslo - Blindern,SN18700,6.1866,16.3
Oslo - Blindern,SN18700,7.1866,16.4
Oslo - Blindern,SN18700,8.1866,14.9
Oslo - Blindern,SN18700,9.1866,12.4
Oslo - Blindern,SN18700,10.1866,5.6
Oslo - Blindern,SN18700,11.1866,-2.6
Oslo - Blindern,SN18700,12.1866,-2.9
Oslo - Blindern,SN18700,1.1867,-10
Oslo - Blindern,SN18700,2.1867,-1.8
Oslo - Blindern,SN18700,3.1867,-4.2
Oslo - Blindern,SN18700,4.1867,2.3
Oslo - Blindern,SN18700,5.1867,5.8
Oslo - Blindern,SN18700,6.1867,12.8
Oslo - Blindern,SN18700,7.1867,15.8
Oslo - Blindern,SN18700,8.1867,16.4
Oslo - Blindern,SN18700,9.1867,10.9
Oslo - Blindern,SN18700,10.1867,6.3
Oslo - Blindern,SN18700,11.1867,-0.2
Oslo - Blindern,SN18700,12.1867,-8.7
Oslo - Blindern,SN18700,1.1868,-5.5
Oslo - Blindern,SN18700,2.1868,-1.4
Oslo - Blindern,SN18700,3.1868,0.9
Oslo - Blindern,SN18700,4.1868,4.6
Oslo - Blindern,SN18700,5.1868,11.6
Oslo - Blindern,SN18700,6.1868,15.2
Oslo - Blindern,SN18700,7.1868,18.9
Oslo - Blindern,SN18700,8.1868,18.2
Oslo - Blindern,SN18700,9.1868,10.5
Oslo - Blindern,SN18700,10.1868,5.2
Oslo - Blindern,SN18700,11.1868,0.3
Oslo - Blindern,SN18700,12.1868,-1.7
Oslo - Blindern,SN18700,1.1869,-3.4
Oslo - Blindern,SN18700,2.1869,-1.4
Oslo - Blindern,SN18700,3.1869,-2.5
Oslo - Blindern,SN18700,4.1869,5.5
Oslo - Blindern,SN18700,5.1869,8.3
Oslo - Blindern,SN18700,6.1869,12.9
Oslo - Blindern,SN18700,7.1869,16.7
Oslo - Blindern,SN18700,8.1869,14.3
Oslo - Blindern,SN18700,9.1869,10.8
Oslo - Blindern,SN18700,10.1869,5.3
Oslo - Blindern,SN18700,11.1869,-2.4
Oslo - Blindern,SN18700,12.1869,-4.5
Oslo - Blindern,SN18700,1.187,-4
Oslo - Blindern,SN18700,2.187,-9
Oslo - Blindern,SN18700,3.187,-1.7
Oslo - Blindern,SN18700,4.187,4.5
Oslo - Blindern,SN18700,5.187,10.2
Oslo - Blindern,SN18700,6.187,14.4
Oslo - Blindern,SN18700,7.187,17.6
Oslo - Blindern,SN18700,8.187,16.1
Oslo - Blindern,SN18700,9.187,10.2
Oslo - Blindern,SN18700,10.187,4.1
Oslo - Blindern,SN18700,11.187,0.6
Oslo - Blindern,SN18700,12.187,-7.7
Oslo - Blindern,SN18700,1.1871,-7.2
Oslo - Blindern,SN18700,2.1871,-10.1
Oslo - Blindern,SN18700,3.1871,0.8
Oslo - Blindern,SN18700,4.1871,2.3
Oslo - Blindern,SN18700,5.1871,8.7
Oslo - Blindern,SN18700,6.1871,14.1
Oslo - Blindern,SN18700,7.1871,15.8
Oslo - Blindern,SN18700,8.1871,15.7
Oslo - Blindern,SN18700,9.1871,9.6
Oslo - Blindern,SN18700,10.1871,4.8
Oslo - Blindern,SN18700,11.1871,-1.9
Oslo - Blindern,SN18700,12.1871,-4.4
Oslo - Blindern,SN18700,1.1872,-0.2
Oslo - Blindern,SN18700,2.1872,-1.8
Oslo - Blindern,SN18700,3.1872,-0.9
Oslo - Blindern,SN18700,4.1872,5.2
Oslo - Blindern,SN18700,5.1872,10.8
Oslo - Blindern,SN18700,6.1872,15.3
Oslo - Blindern,SN18700,7.1872,18.5
Oslo - Blindern,SN18700,8.1872,14.3
Oslo - Blindern,SN18700,9.1872,10.7
Oslo - Blindern,SN18700,10.1872,7.7
Oslo - Blindern,SN18700,11.1872,2.9
Oslo - Blindern,SN18700,12.1872,-4.9
Oslo - Blindern,SN18700,1.1873,0
Oslo - Blindern,SN18700,2.1873,-2.1
Oslo - Blindern,SN18700,3.1873,-1.1
Oslo - Blindern,SN18700,4.1873,4.1
Oslo - Blindern,SN18700,5.1873,7.7
Oslo - Blindern,SN18700,6.1873,15.3
Oslo - Blindern,SN18700,7.1873,17.4
Oslo - Blindern,SN18700,8.1873,14.5
Oslo - Blindern,SN18700,9.1873,11.1
Oslo - Blindern,SN18700,10.1873,4.8
Oslo - Blindern,SN18700,11.1873,0
Oslo - Blindern,SN18700,12.1873,0
Oslo - Blindern,SN18700,1.1874,1.1
Oslo - Blindern,SN18700,2.1874,0
Oslo - Blindern,SN18700,3.1874,0.9
Oslo - Blindern,SN18700,4.1874,5.2
Oslo - Blindern,SN18700,5.1874,9
Oslo - Blindern,SN18700,6.1874,14.8
Oslo - Blindern,SN18700,7.1874,16.9
Oslo - Blindern,SN18700,8.1874,13.7
Oslo - Blindern,SN18700,9.1874,11.2
Oslo - Blindern,SN18700,10.1874,8.3
Oslo - Blindern,SN18700,11.1874,0.1
Oslo - Blindern,SN18700,12.1874,-7.9
Oslo - Blindern,SN18700,1.1875,-8.5
Oslo - Blindern,SN18700,2.1875,-8
Oslo - Blindern,SN18700,3.1875,-2.8
Oslo - Blindern,SN18700,4.1875,4.3
Oslo - Blindern,SN18700,5.1875,10.8
Oslo - Blindern,SN18700,6.1875,14.7
Oslo - Blindern,SN18700,7.1875,17.3
Oslo - Blindern,SN18700,8.1875,16.6
Oslo - Blindern,SN18700,9.1875,11.7
Oslo - Blindern,SN18700,10.1875,3.6
Oslo - Blindern,SN18700,11.1875,-2.4
Oslo - Blindern,SN18700,12.1875,-3.4
Oslo - Blindern,SN18700,1.1876,-3.6
Oslo - Blindern,SN18700,2.1876,-4.5
Oslo - Blindern,SN18700,3.1876,-1.6
Oslo - Blindern,SN18700,4.1876,3.7
Oslo - Blindern,SN18700,5.1876,9.1
Oslo - Blindern,SN18700,6.1876,16.4
Oslo - Blindern,SN18700,7.1876,17.2
Oslo - Blindern,SN18700,8.1876,16.1
Oslo - Blindern,SN18700,9.1876,10.6
Oslo - Blindern,SN18700,10.1876,5
Oslo - Blindern,SN18700,11.1876,-2.1
Oslo - Blindern,SN18700,12.1876,-8.9
Oslo - Blindern,SN18700,1.1877,-6
Oslo - Blindern,SN18700,2.1877,-7.6
Oslo - Blindern,SN18700,3.1877,-4.4
Oslo - Blindern,SN18700,4.1877,1.6
Oslo - Blindern,SN18700,5.1877,7.4
Oslo - Blindern,SN18700,6.1877,14.1
Oslo - Blindern,SN18700,7.1877,15.8
Oslo - Blindern,SN18700,8.1877,13.1
Oslo - Blindern,SN18700,9.1877,8
Oslo - Blindern,SN18700,10.1877,4.6
Oslo - Blindern,SN18700,11.1877,3.5
Oslo - Blindern,SN18700,12.1877,-1.4
Oslo - Blindern,SN18700,1.1878,-5.5
Oslo - Blindern,SN18700,2.1878,-0.7
Oslo - Blindern,SN18700,3.1878,0.9
Oslo - Blindern,SN18700,4.1878,6.5
Oslo - Blindern,SN18700,5.1878,10.1
Oslo - Blindern,SN18700,6.1878,15
Oslo - Blindern,SN18700,7.1878,16.6
Oslo - Blindern,SN18700,8.1878,16.9
Oslo - Blindern,SN18700,9.1878,12.2
Oslo - Blindern,SN18700,10.1878,8.1
Oslo - Blindern,SN18700,11.1878,-0.4
Oslo - Blindern,SN18700,12.1878,-5.6
Oslo - Blindern,SN18700,1.1879,-6
Oslo - Blindern,SN18700,2.1879,-7
Oslo - Blindern,SN18700,3.1879,-2.1
Oslo - Blindern,SN18700,4.1879,3.6
Oslo - Blindern,SN18700,5.1879,9.9
Oslo - Blindern,SN18700,6.1879,14.8
Oslo - Blindern,SN18700,7.1879,16.4
Oslo - Blindern,SN18700,8.1879,16.2
Oslo - Blindern,SN18700,9.1879,11.7
Oslo - Blindern,SN18700,10.1879,5.4
Oslo - Blindern,SN18700,11.1879,-1.1
Oslo - Blindern,SN18700,12.1879,-5.9
Oslo - Blindern,SN18700,1.188,-4.7
Oslo - Blindern,SN18700,2.188,-0.6
Oslo - Blindern,SN18700,3.188,1
Oslo - Blindern,SN18700,4.188,5.3
Oslo - Blindern,SN18700,5.188,9.7
Oslo - Blindern,SN18700,6.188,15.8
Oslo - Blindern,SN18700,7.188,16
Oslo - Blindern,SN18700,8.188,18.5
Oslo - Blindern,SN18700,9.188,13.1
Oslo - Blindern,SN18700,10.188,0.5
Oslo - Blindern,SN18700,11.188,-1
Oslo - Blindern,SN18700,12.188,-5.8
Oslo - Blindern,SN18700,1.1881,-8.7
Oslo - Blindern,SN18700,2.1881,-6.9
Oslo - Blindern,SN18700,3.1881,-5.4
Oslo - Blindern,SN18700,4.1881,0.3
Oslo - Blindern,SN18700,5.1881,9.5
Oslo - Blindern,SN18700,6.1881,14.6
Oslo - Blindern,SN18700,7.1881,15.6
Oslo - Blindern,SN18700,8.1881,13.6
Oslo - Blindern,SN18700,9.1881,11.2
Oslo - Blindern,SN18700,10.1881,3.4
Oslo - Blindern,SN18700,11.1881,1.8
Oslo - Blindern,SN18700,12.1881,0.5
Oslo - Blindern,SN18700,1.1882,0
Oslo - Blindern,SN18700,2.1882,-1.2
Oslo - Blindern,SN18700,3.1882,2.2
Oslo - Blindern,SN18700,4.1882,4.2
Oslo - Blindern,SN18700,5.1882,10.5
Oslo - Blindern,SN18700,6.1882,14.7
Oslo - Blindern,SN18700,7.1882,16.3
Oslo - Blindern,SN18700,8.1882,16.1
Oslo - Blindern,SN18700,9.1882,12.6
Oslo - Blindern,SN18700,10.1882,5.7
Oslo - Blindern,SN18700,11.1882,-1.7
Oslo - Blindern,SN18700,12.1882,-5
Oslo - Blindern,SN18700,1.1883,-5.1
Oslo - Blindern,SN18700,2.1883,-1.4
Oslo - Blindern,SN18700,3.1883,-3
Oslo - Blindern,SN18700,4.1883,5.4
Oslo - Blindern,SN18700,5.1883,10.3
Oslo - Blindern,SN18700,6.1883,15.2
Oslo - Blindern,SN18700,7.1883,17.1
Oslo - Blindern,SN18700,8.1883,15
Oslo - Blindern,SN18700,9.1883,10.9
Oslo - Blindern,SN18700,10.1883,5.6
Oslo - Blindern,SN18700,11.1883,2.1
Oslo - Blindern,SN18700,12.1883,-3.1
Oslo - Blindern,SN18700,1.1884,-3.1
Oslo - Blindern,SN18700,2.1884,-1.1
Oslo - Blindern,SN18700,3.1884,0.7
Oslo - Blindern,SN18700,4.1884,4.1
Oslo - Blindern,SN18700,5.1884,8.7
Oslo - Blindern,SN18700,6.1884,14.2
Oslo - Blindern,SN18700,7.1884,16.7
Oslo - Blindern,SN18700,8.1884,16.2
Oslo - Blindern,SN18700,9.1884,13.4
Oslo - Blindern,SN18700,10.1884,7.2
Oslo - Blindern,SN18700,11.1884,-0.9
Oslo - Blindern,SN18700,12.1884,-4.2
Oslo - Blindern,SN18700,1.1885,-5.8
Oslo - Blindern,SN18700,2.1885,-1
Oslo - Blindern,SN18700,3.1885,-0.3
Oslo - Blindern,SN18700,4.1885,5.2
Oslo - Blindern,SN18700,5.1885,7.7
Oslo - Blindern,SN18700,6.1885,13.1
Oslo - Blindern,SN18700,7.1885,16.6
Oslo - Blindern,SN18700,8.1885,13.7
Oslo - Blindern,SN18700,9.1885,9.7
Oslo - Blindern,SN18700,10.1885,3.8
Oslo - Blindern,SN18700,11.1885,-0.9
Oslo - Blindern,SN18700,12.1885,-1.5
Oslo - Blindern,SN18700,1.1886,-2.9
Oslo - Blindern,SN18700,2.1886,-3.4
Oslo - Blindern,SN18700,3.1886,-2.6
Oslo - Blindern,SN18700,4.1886,3.9
Oslo - Blindern,SN18700,5.1886,9.1
Oslo - Blindern,SN18700,6.1886,14.4
Oslo - Blindern,SN18700,7.1886,16.2
Oslo - Blindern,SN18700,8.1886,14.8
Oslo - Blindern,SN18700,9.1886,11
Oslo - Blindern,SN18700,10.1886,5.6
Oslo - Blindern,SN18700,11.1886,2.5
Oslo - Blindern,SN18700,12.1886,-5.8
Oslo - Blindern,SN18700,1.1887,-1.3
Oslo - Blindern,SN18700,2.1887,-0.3
Oslo - Blindern,SN18700,3.1887,1
Oslo - Blindern,SN18700,4.1887,4.2
Oslo - Blindern,SN18700,5.1887,10.3
Oslo - Blindern,SN18700,6.1887,16.1
Oslo - Blindern,SN18700,7.1887,16.1
Oslo - Blindern,SN18700,8.1887,14.2
Oslo - Blindern,SN18700,9.1887,11.2
Oslo - Blindern,SN18700,10.1887,4.3
Oslo - Blindern,SN18700,11.1887,-1
Oslo - Blindern,SN18700,12.1887,-4
Oslo - Blindern,SN18700,1.1888,-3.4
Oslo - Blindern,SN18700,2.1888,-8.1
Oslo - Blindern,SN18700,3.1888,-6.5
Oslo - Blindern,SN18700,4.1888,1.6
Oslo - Blindern,SN18700,5.1888,8.9
Oslo - Blindern,SN18700,6.1888,15.2
Oslo - Blindern,SN18700,7.1888,15.8
Oslo - Blindern,SN18700,8.1888,13.8
Oslo - Blindern,SN18700,9.1888,11
Oslo - Blindern,SN18700,10.1888,4.4
Oslo - Blindern,SN18700,11.1888,-1.1
Oslo - Blindern,SN18700,12.1888,-0.2
Oslo - Blindern,SN18700,1.1889,-1.5
Oslo - Blindern,SN18700,2.1889,-4.9
Oslo - Blindern,SN18700,3.1889,-1.8
Oslo - Blindern,SN18700,4.1889,5.1
Oslo - Blindern,SN18700,5.1889,14.6
Oslo - Blindern,SN18700,6.1889,19.6
Oslo - Blindern,SN18700,7.1889,16.4
Oslo - Blindern,SN18700,8.1889,14.5
Oslo - Blindern,SN18700,9.1889,10
Oslo - Blindern,SN18700,10.1889,6.9
Oslo - Blindern,SN18700,11.1889,0.8
Oslo - Blindern,SN18700,12.1889,-1.4
Oslo - Blindern,SN18700,1.189,0.6
Oslo - Blindern,SN18700,2.189,-2.7
Oslo - Blindern,SN18700,3.189,1.2
Oslo - Blindern,SN18700,4.189,4.6
Oslo - Blindern,SN18700,5.189,12.9
Oslo - Blindern,SN18700,6.189,13.5
Oslo - Blindern,SN18700,7.189,14.4
Oslo - Blindern,SN18700,8.189,14.5
Oslo - Blindern,SN18700,9.189,12.3
Oslo - Blindern,SN18700,10.189,4.7
Oslo - Blindern,SN18700,11.189,0.3
Oslo - Blindern,SN18700,12.189,-5.1
Oslo - Blindern,SN18700,1.1891,-5.7
Oslo - Blindern,SN18700,2.1891,-1.4
Oslo - Blindern,SN18700,3.1891,-1.7
Oslo - Blindern,SN18700,4.1891,4.4
Oslo - Blindern,SN18700,5.1891,9.6
Oslo - Blindern,SN18700,6.1891,14.8
Oslo - Blindern,SN18700,7.1891,17.3
Oslo - Blindern,SN18700,8.1891,14.3
Oslo - Blindern,SN18700,9.1891,11.5
Oslo - Blindern,SN18700,10.1891,7.8
Oslo - Blindern,SN18700,11.1891,-1
Oslo - Blindern,SN18700,12.1891,-2.4
Oslo - Blindern,SN18700,1.1892,-6.9
Oslo - Blindern,SN18700,2.1892,-4.3
Oslo - Blindern,SN18700,3.1892,-0.3
Oslo - Blindern,SN18700,4.1892,4.3
Oslo - Blindern,SN18700,5.1892,9.2
Oslo - Blindern,SN18700,6.1892,13.8
Oslo - Blindern,SN18700,7.1892,16.4
Oslo - Blindern,SN18700,8.1892,14.2
Oslo - Blindern,SN18700,9.1892,11
Oslo - Blindern,SN18700,10.1892,5.7
Oslo - Blindern,SN18700,11.1892,1.7
Oslo - Blindern,SN18700,12.1892,-5.5
Oslo - Blindern,SN18700,1.1893,-8.1
Oslo - Blindern,SN18700,2.1893,-9.7
Oslo - Blindern,SN18700,3.1893,0.9
Oslo - Blindern,SN18700,4.1893,5.3
Oslo - Blindern,SN18700,5.1893,10.1
Oslo - Blindern,SN18700,6.1893,15.6
Oslo - Blindern,SN18700,7.1893,17.6
Oslo - Blindern,SN18700,8.1893,15.5
Oslo - Blindern,SN18700,9.1893,9.9
Oslo - Blindern,SN18700,10.1893,5.6
Oslo - Blindern,SN18700,11.1893,-1.8
Oslo - Blindern,SN18700,12.1893,-0.3
Oslo - Blindern,SN18700,1.1894,-1.8
Oslo - Blindern,SN18700,2.1894,-1.7
Oslo - Blindern,SN18700,3.1894,2.4
Oslo - Blindern,SN18700,4.1894,6.9
Oslo - Blindern,SN18700,5.1894,8.7
Oslo - Blindern,SN18700,6.1894,15.3
Oslo - Blindern,SN18700,7.1894,18.3
Oslo - Blindern,SN18700,8.1894,14.4
Oslo - Blindern,SN18700,9.1894,9.7
Oslo - Blindern,SN18700,10.1894,3.9
Oslo - Blindern,SN18700,11.1894,2.8
Oslo - Blindern,SN18700,12.1894,-1.5
Oslo - Blindern,SN18700,1.1895,-6.5
Oslo - Blindern,SN18700,2.1895,-7.3
Oslo - Blindern,SN18700,3.1895,-0.9
Oslo - Blindern,SN18700,4.1895,4.9
Oslo - Blindern,SN18700,5.1895,13.5
Oslo - Blindern,SN18700,6.1895,15.4
Oslo - Blindern,SN18700,7.1895,15.2
Oslo - Blindern,SN18700,8.1895,15
Oslo - Blindern,SN18700,9.1895,12
Oslo - Blindern,SN18700,10.1895,3.4
Oslo - Blindern,SN18700,11.1895,-0.7
Oslo - Blindern,SN18700,12.1895,-3.9
Oslo - Blindern,SN18700,1.1896,-4.6
Oslo - Blindern,SN18700,2.1896,-1
Oslo - Blindern,SN18700,3.1896,0.5
Oslo - Blindern,SN18700,4.1896,5
Oslo - Blindern,SN18700,5.1896,11.7
Oslo - Blindern,SN18700,6.1896,17.7
Oslo - Blindern,SN18700,7.1896,18.5
Oslo - Blindern,SN18700,8.1896,14.8
Oslo - Blindern,SN18700,9.1896,11.5
Oslo - Blindern,SN18700,10.1896,5.8
Oslo - Blindern,SN18700,11.1896,-1.7
Oslo - Blindern,SN18700,12.1896,-3.4
Oslo - Blindern,SN18700,1.1897,-5.5
Oslo - Blindern,SN18700,2.1897,-3.9
Oslo - Blindern,SN18700,3.1897,-1
Oslo - Blindern,SN18700,4.1897,5.3
Oslo - Blindern,SN18700,5.1897,10.6
Oslo - Blindern,SN18700,6.1897,15.6
Oslo - Blindern,SN18700,7.1897,18.9
Oslo - Blindern,SN18700,8.1897,16.9
Oslo - Blindern,SN18700,9.1897,10.9
Oslo - Blindern,SN18700,10.1897,4.7
Oslo - Blindern,SN18700,11.1897,0
Oslo - Blindern,SN18700,12.1897,-0.5
Oslo - Blindern,SN18700,1.1898,0.6
Oslo - Blindern,SN18700,2.1898,-1.9
Oslo - Blindern,SN18700,3.1898,-0.5
Oslo - Blindern,SN18700,4.1898,3.7
Oslo - Blindern,SN18700,5.1898,9.2
Oslo - Blindern,SN18700,6.1898,14.7
Oslo - Blindern,SN18700,7.1898,15.1
Oslo - Blindern,SN18700,8.1898,13.7
Oslo - Blindern,SN18700,9.1898,11.2
Oslo - Blindern,SN18700,10.1898,6.1
Oslo - Blindern,SN18700,11.1898,0.7
Oslo - Blindern,SN18700,12.1898,-1.4
Oslo - Blindern,SN18700,1.1899,-5.3
Oslo - Blindern,SN18700,2.1899,-2.5
Oslo - Blindern,SN18700,3.1899,-1.2
Oslo - Blindern,SN18700,4.1899,3.9
Oslo - Blindern,SN18700,5.1899,9.3
Oslo - Blindern,SN18700,6.1899,15
Oslo - Blindern,SN18700,7.1899,19.3
Oslo - Blindern,SN18700,8.1899,16.3
Oslo - Blindern,SN18700,9.1899,10.7
Oslo - Blindern,SN18700,10.1899,5.7
Oslo - Blindern,SN18700,11.1899,3.5
Oslo - Blindern,SN18700,12.1899,-3.6
Oslo - Blindern,SN18700,1.19,-3.5
Oslo - Blindern,SN18700,2.19,-8.3
Oslo - Blindern,SN18700,3.19,-1.4
Oslo - Blindern,SN18700,4.19,3.6
Oslo - Blindern,SN18700,5.19,8.3
Oslo - Blindern,SN18700,6.19,16.5
Oslo - Blindern,SN18700,7.19,16.4
Oslo - Blindern,SN18700,8.19,15.2
Oslo - Blindern,SN18700,9.19,11.2
Oslo - Blindern,SN18700,10.19,6
Oslo - Blindern,SN18700,11.19,0.9
Oslo - Blindern,SN18700,12.19,-2.3
Oslo - Blindern,SN18700,1.1901,-5.5
Oslo - Blindern,SN18700,2.1901,-7.5
Oslo - Blindern,SN18700,3.1901,-1.3
Oslo - Blindern,SN18700,4.1901,5.4
Oslo - Blindern,SN18700,5.1901,12.2
Oslo - Blindern,SN18700,6.1901,14.6
Oslo - Blindern,SN18700,7.1901,21.7
Oslo - Blindern,SN18700,8.1901,16.9
Oslo - Blindern,SN18700,9.1901,12.5
Oslo - Blindern,SN18700,10.1901,8.8
Oslo - Blindern,SN18700,11.1901,-2.1
Oslo - Blindern,SN18700,12.1901,-3.5
Oslo - Blindern,SN18700,1.1902,-1.3
Oslo - Blindern,SN18700,2.1902,-5.3
Oslo - Blindern,SN18700,3.1902,-0.5
Oslo - Blindern,SN18700,4.1902,3.2
Oslo - Blindern,SN18700,5.1902,7.6
Oslo - Blindern,SN18700,6.1902,15
Oslo - Blindern,SN18700,7.1902,14.3
Oslo - Blindern,SN18700,8.1902,12.5
Oslo - Blindern,SN18700,9.1902,9.3
Oslo - Blindern,SN18700,10.1902,3.8
Oslo - Blindern,SN18700,11.1902,-0.4
Oslo - Blindern,SN18700,12.1902,-6.1
Oslo - Blindern,SN18700,1.1903,-5.6
Oslo - Blindern,SN18700,2.1903,0.6
Oslo - Blindern,SN18700,3.1903,3
Oslo - Blindern,SN18700,4.1903,3.7
Oslo - Blindern,SN18700,5.1903,10.2
Oslo - Blindern,SN18700,6.1903,15.2
Oslo - Blindern,SN18700,7.1903,15.8
Oslo - Blindern,SN18700,8.1903,14.1
Oslo - Blindern,SN18700,9.1903,11.5
Oslo - Blindern,SN18700,10.1903,4.2
Oslo - Blindern,SN18700,11.1903,-0.6
Oslo - Blindern,SN18700,12.1903,-2.4
Oslo - Blindern,SN18700,1.1904,-1.4
Oslo - Blindern,SN18700,2.1904,-5
Oslo - Blindern,SN18700,3.1904,-1.4
Oslo - Blindern,SN18700,4.1904,4.2
Oslo - Blindern,SN18700,5.1904,8.3
Oslo - Blindern,SN18700,6.1904,14.8
Oslo - Blindern,SN18700,7.1904,17.2
Oslo - Blindern,SN18700,8.1904,15.4
Oslo - Blindern,SN18700,9.1904,11
Oslo - Blindern,SN18700,10.1904,6.3
Oslo - Blindern,SN18700,11.1904,-1.3
Oslo - Blindern,SN18700,12.1904,-3.3
Oslo - Blindern,SN18700,1.1905,-2.4
Oslo - Blindern,SN18700,2.1905,-0.8
Oslo - Blindern,SN18700,3.1905,1.2
Oslo - Blindern,SN18700,4.1905,3.2
Oslo - Blindern,SN18700,5.1905,10.5
Oslo - Blindern,SN18700,6.1905,16.7
Oslo - Blindern,SN18700,7.1905,17.5
Oslo - Blindern,SN18700,8.1905,13.9
Oslo - Blindern,SN18700,9.1905,10.7
Oslo - Blindern,SN18700,10.1905,2.5
Oslo - Blindern,SN18700,11.1905,-0.1
Oslo - Blindern,SN18700,12.1905,-0.8
Oslo - Blindern,SN18700,1.1906,-2.4
Oslo - Blindern,SN18700,2.1906,-1.7
Oslo - Blindern,SN18700,3.1906,-0.2
Oslo - Blindern,SN18700,4.1906,5.1
